eventTime,userName,userType,eventName,awsRegion,sourceIPAddress,location,deviceType,mfaUsed,loginResult,sessionDuration,resourceAccessed,is_anomaly,anomaly_reason
2025-08-16T15:02:19Z,nicholeharrington,AssumedRole,ListBuckets,us-east-1,61.236.242.28,"Birmingham, GB",Desktop,No,Success,36,RDS,1,First-time device
2025-08-17T12:45:31Z,nicholeharrington,AssumedRole,ConsoleLogin,us-west-2,16.63.183.110,"Birmingham, GB",Tablet,Yes,Success,36,EC2,0,
2025-08-17T19:40:25Z,nicholeharrington,AssumedRole,PutObject,us-east-1,134.234.179.142,"Birmingham, GB",Tablet,Yes,Success,10,IAM,0,
2025-08-17T09:15:19Z,nicholeharrington,AssumedRole,StopInstances,us-east-1,76.41.31.28,"Birmingham, GB",Tablet,No,Success,105,EC2,0,
2025-08-17T10:20:54Z,nicholeharrington,AssumedRole,ListBuckets,us-east-1,160.79.147.168,"Birmingham, GB",Tablet,No,Success,57,IAM,0,
2025-08-17T06:31:32Z,nicholeharrington,AssumedRole,StartInstances,eu-west-1,197.59.22.76,"Birmingham, GB",Tablet,Yes,Success,74,RDS,0,
2025-08-18T20:22:28Z,nicholeharrington,AssumedRole,PutObject,us-east-1,218.66.131.130,"Birmingham, GB",Tablet,No,Success,106,IAM,0,
2025-08-18T08:51:27Z,nicholeharrington,AssumedRole,StartInstances,eu-west-2,194.20.42.215,"Birmingham, GB",Tablet,No,Success,76,S3,0,
2025-08-18T09:25:04Z,nicholeharrington,AssumedRole,GetObject,eu-west-2,163.1.73.10,"Birmingham, GB",Tablet,No,Success,56,DynamoDB,0,
2025-08-19T08:41:29Z,nicholeharrington,AssumedRole,ConsoleLogin,eu-west-1,217.203.182.137,"Birmingham, GB",Tablet,Yes,Success,34,IAM,0,
2025-08-19T12:21:17Z,nicholeharrington,AssumedRole,DescribeInstances,us-west-2,176.174.16.209,"Birmingham, GB",Tablet,Yes,Success,268,EC2,1,Excessive resource access
2025-08-20T10:24:49Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-2,18.24.42.105,"Birmingham, GB",Tablet,Yes,Success,217,EC2,1,Excessive resource access
2025-08-20T08:00:07Z,nicholeharrington,AssumedRole,StopInstances,eu-west-1,74.204.6.111,"Birmingham, GB",Tablet,No,Success,249,S3,1,Excessive resource access
2025-08-20T08:34:35Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-2,73.242.12.10,"Birmingham, GB",Tablet,Yes,Success,61,S3,0,
2025-08-20T08:22:04Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-2,153.126.124.10,"Birmingham, GB",Tablet,Yes,Success,119,EC2,0,
2025-08-21T07:49:08Z,nicholeharrington,AssumedRole,GetObject,us-east-1,136.143.142.187,"Birmingham, GB",Tablet,No,Success,68,DynamoDB,0,
2025-08-21T18:32:58Z,nicholeharrington,AssumedRole,PutObject,eu-west-1,151.73.154.196,"Birmingham, GB",Tablet,Yes,Success,33,DynamoDB,0,
2025-08-21T13:50:43Z,nicholeharrington,AssumedRole,DescribeInstances,us-west-2,210.192.17.158,"Birmingham, GB",Tablet,Yes,Success,84,IAM,0,
2025-08-21T14:35:17Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-1,192.49.134.117,"Birmingham, GB",Tablet,No,Success,38,IAM,0,
2025-08-21T13:36:28Z,nicholeharrington,AssumedRole,StartInstances,us-west-2,118.140.92.148,"Birmingham, GB",Tablet,Yes,Success,53,S3,0,
2025-08-21T09:01:02Z,nicholeharrington,AssumedRole,PutObject,eu-west-1,221.95.94.50,"Birmingham, GB",Tablet,No,Success,13,IAM,0,
2025-08-22T15:05:42Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-2,203.242.26.94,"Birmingham, GB",Tablet,No,Success,107,S3,0,
2025-08-22T06:42:01Z,nicholeharrington,AssumedRole,ConsoleLogin,eu-west-1,188.208.33.36,"Birmingham, GB",Tablet,No,Success,13,RDS,0,
2025-08-22T12:38:49Z,nicholeharrington,AssumedRole,PutObject,eu-west-1,200.171.70.29,"Birmingham, GB",Tablet,Yes,Success,71,CloudWatch,0,
2025-08-22T17:13:22Z,nicholeharrington,AssumedRole,PutObject,us-west-2,99.203.15.118,"Birmingham, GB",Tablet,No,Success,115,S3,0,
2025-08-23T08:32:29Z,nicholeharrington,AssumedRole,PutObject,us-west-2,200.124.97.11,"Birmingham, GB",Tablet,No,Success,59,EC2,0,
2025-08-23T08:55:32Z,nicholeharrington,AssumedRole,PutObject,eu-west-1,172.130.165.152,"Birmingham, GB",Tablet,No,Success,59,EC2,0,
2025-08-24T07:56:16Z,nicholeharrington,AssumedRole,PutObject,us-east-1,221.82.172.183,"Birmingham, GB",Tablet,Yes,Success,91,IAM,0,
2025-08-24T13:00:49Z,nicholeharrington,AssumedRole,GetObject,us-west-2,162.227.78.118,"Birmingham, GB",Tablet,Yes,Success,62,EC2,0,
2025-08-24T10:55:25Z,nicholeharrington,AssumedRole,GetObject,us-west-2,219.13.223.243,"Birmingham, GB",Tablet,Yes,Success,109,S3,0,
2025-08-24T11:18:19Z,nicholeharrington,AssumedRole,DescribeInstances,us-east-1,198.60.222.32,"Birmingham, GB",Tablet,No,Success,104,RDS,0,
2025-08-24T13:47:24Z,nicholeharrington,AssumedRole,PutObject,eu-west-1,186.213.146.173,"Birmingham, GB",Tablet,Yes,Success,95,S3,0,
2025-08-25T09:14:05Z,nicholeharrington,AssumedRole,GetObject,eu-west-1,212.156.151.248,"Birmingham, GB",Tablet,No,Success,79,S3,0,
2025-08-25T16:57:52Z,nicholeharrington,AssumedRole,ListBuckets,us-east-1,196.86.52.88,"Birmingham, GB",Tablet,Yes,Success,63,CloudWatch,0,
2025-08-25T16:22:31Z,nicholeharrington,AssumedRole,GetObject,us-east-1,218.176.222.1,"Birmingham, GB",Tablet,Yes,Success,33,CloudWatch,0,
2025-08-25T17:14:06Z,nicholeharrington,AssumedRole,StopInstances,us-east-1,197.79.62.90,"Birmingham, GB",Tablet,Yes,Success,57,S3,0,
2025-08-25T14:49:49Z,nicholeharrington,AssumedRole,PutObject,eu-west-2,3.5.25.252,"Birmingham, GB",Tablet,No,Success,108,EC2,0,
2025-08-25T09:47:53Z,nicholeharrington,AssumedRole,PutObject,us-west-2,34.154.28.121,"Birmingham, GB",Tablet,Yes,Success,45,RDS,0,
2025-08-26T06:47:43Z,nicholeharrington,AssumedRole,GetObject,us-east-1,170.142.46.142,"Birmingham, GB",Tablet,Yes,Success,92,IAM,0,
2025-08-26T15:37:12Z,nicholeharrington,AssumedRole,DescribeInstances,eu-west-2,135.246.77.155,"Birmingham, GB",Tablet,Yes,Success,9,DynamoDB,0,
2025-08-26T12:52:37Z,nicholeharrington,AssumedRole,ConsoleLogin,us-east-1,6.83.17.197,"Birmingham, GB",Tablet,Yes,Success,47,RDS,0,
2025-08-27T20:19:16Z,nicholeharrington,AssumedRole,GetObject,eu-west-1,195.5.181.93,"Birmingham, GB",Tablet,Yes,Success,70,IAM,0,
2025-08-27T20:38:00Z,nicholeharrington,AssumedRole,GetObject,eu-west-1,7.13.208.38,"Birmingham, GB",Tablet,No,Success,63,EC2,0,
2025-08-28T13:54:39Z,nicholeharrington,AssumedRole,StopInstances,eu-west-2,130.229.85.65,"New York, US",Tablet,Yes,Success,52,RDS,1,Unusual location
2025-08-28T10:27:34Z,nicholeharrington,AssumedRole,StopInstances,eu-west-1,188.240.95.245,"Birmingham, GB",Tablet,Yes,Success,100,CloudWatch,0,
2025-08-29T19:34:18Z,nicholeharrington,AssumedRole,GetObject,us-west-2,171.226.255.167,"Birmingham, GB",Tablet,Yes,Success,120,IAM,0,
2025-08-29T19:22:07Z,nicholeharrington,AssumedRole,PutObject,us-east-1,216.146.61.48,"Birmingham, GB",Tablet,Yes,Success,59,IAM,0,
2025-08-29T09:44:36Z,nicholeharrington,AssumedRole,ListBuckets,eu-west-1,174.88.82.56,"Birmingham, GB",Tablet,Yes,Success,97,EC2,0,
2025-08-29T15:02:50Z,nicholeharrington,AssumedRole,GetObject,us-west-2,123.159.4.249,"Birmingham, GB",Tablet,Yes,Success,102,RDS,0,
2025-08-29T11:18:00Z,nicholeharrington,AssumedRole,ListBuckets,us-east-1,209.5.30.10,"Birmingham, GB",Mobile,Yes,Success,7,DynamoDB,1,First-time device
2025-08-30T07:25:53Z,nicholeharrington,AssumedRole,StopInstances,eu-west-1,153.44.200.177,"Birmingham, GB",Tablet,Yes,Success,83,RDS,0,
2025-08-30T11:05:13Z,nicholeharrington,AssumedRole,StartInstances,us-east-1,6.67.127.109,"Birmingham, GB",Tablet,No,Success,61,CloudWatch,0,
2025-08-30T06:44:21Z,nicholeharrington,AssumedRole,PutObject,eu-west-2,215.251.105.197,"Birmingham, GB",Tablet,No,Success,115,EC2,0,
2025-08-01T14:49:16Z,donaldramirez,Root,DescribeInstances,us-west-2,192.15.159.10,"Glasgow, GB",Desktop,No,Success,79,EC2,0,
2025-08-01T08:18:57Z,donaldramirez,Root,DescribeInstances,us-west-2,190.219.128.12,"Glasgow, GB",Desktop,No,Success,59,RDS,0,
2025-08-02T06:46:55Z,donaldramirez,Root,GetObject,us-east-1,218.150.7.77,"Glasgow, GB",Desktop,No,Success,26,S3,0,
2025-08-02T13:29:53Z,donaldramirez,Root,DescribeInstances,us-east-1,40.100.250.214,"Glasgow, GB",Desktop,Yes,Success,87,DynamoDB,0,
2025-08-02T16:46:34Z,donaldramirez,Root,StopInstances,us-east-1,197.18.27.134,"Glasgow, GB",Desktop,Yes,Success,15,S3,0,
2025-08-02T10:53:52Z,donaldramirez,Root,StopInstances,us-west-2,113.89.86.17,"Glasgow, GB",Desktop,Yes,Success,44,IAM,0,
2025-08-02T17:11:15Z,donaldramirez,Root,DescribeInstances,eu-west-2,214.14.41.66,"Glasgow, GB",Desktop,Yes,Success,35,CloudWatch,0,
2025-08-02T16:39:57Z,donaldramirez,Root,ConsoleLogin,eu-west-1,109.9.7.238,"Glasgow, GB",Desktop,Yes,Success,83,EC2,0,
2025-08-03T09:44:22Z,donaldramirez,Root,GetObject,us-west-2,81.132.7.178,"Glasgow, GB",Desktop,Yes,Success,83,S3,0,
2025-08-03T17:45:53Z,donaldramirez,Root,ListBuckets,eu-west-1,131.114.206.166,"Glasgow, GB",Desktop,No,Success,5,S3,0,
2025-08-03T08:27:37Z,donaldramirez,Root,PutObject,eu-west-1,211.107.99.183,"Glasgow, GB",Desktop,No,Success,25,RDS,0,
2025-08-03T11:55:51Z,donaldramirez,Root,ConsoleLogin,us-west-2,203.251.173.72,"Glasgow, GB",Desktop,No,Success,74,RDS,0,
2025-08-03T08:30:07Z,donaldramirez,Root,StartInstances,us-west-2,168.158.248.227,"Glasgow, GB",Desktop,No,Success,15,EC2,0,
2025-08-03T19:24:02Z,donaldramirez,Root,GetObject,us-east-1,223.173.163.33,"Glasgow, GB",Mobile,No,Success,22,RDS,1,First-time device
2025-08-04T07:22:09Z,donaldramirez,Root,GetObject,us-east-1,5.152.216.215,"Glasgow, GB",Desktop,Yes,Success,44,EC2,0,
2025-08-04T14:55:15Z,donaldramirez,Root,DescribeInstances,eu-west-1,43.92.135.45,"Glasgow, GB",Desktop,No,Success,47,RDS,0,
2025-08-04T17:19:58Z,donaldramirez,Root,GetObject,eu-west-1,222.59.180.84,"Glasgow, GB",Desktop,No,Success,42,RDS,0,
2025-08-05T10:06:08Z,donaldramirez,Root,ListBuckets,eu-west-1,222.164.255.222,"Glasgow, GB",Desktop,No,Success,30,EC2,0,
2025-08-05T18:12:23Z,donaldramirez,Root,DescribeInstances,eu-west-2,205.103.210.192,"Glasgow, GB",Desktop,No,Success,112,IAM,0,
2025-08-05T09:46:36Z,donaldramirez,Root,ListBuckets,us-west-2,74.41.130.229,"Glasgow, GB",Desktop,No,Success,7,S3,0,
2025-08-06T08:22:47Z,donaldramirez,Root,DescribeInstances,eu-west-2,69.157.92.79,"Glasgow, GB",Desktop,No,Success,120,S3,0,
2025-08-06T13:15:11Z,donaldramirez,Root,GetObject,eu-west-2,91.82.201.167,"Glasgow, GB",Desktop,Yes,Success,10,CloudWatch,0,
2025-08-06T15:29:09Z,donaldramirez,Root,ListBuckets,eu-west-1,201.73.152.138,"Glasgow, GB",Desktop,No,Success,49,IAM,0,
2025-08-07T17:10:03Z,donaldramirez,Root,ListBuckets,us-west-2,173.247.88.6,"Glasgow, GB",Desktop,No,Success,62,IAM,0,
2025-08-07T16:18:28Z,donaldramirez,Root,StartInstances,us-west-2,90.201.28.141,"Glasgow, GB",Desktop,No,Success,50,EC2,0,
2025-08-07T14:47:57Z,donaldramirez,Root,PutObject,eu-west-1,193.251.119.178,"Glasgow, GB",Desktop,No,Success,99,CloudWatch,0,
2025-08-07T08:22:50Z,donaldramirez,Root,ListBuckets,eu-west-1,1.77.34.96,"Glasgow, GB",Desktop,Yes,Success,60,IAM,0,
2025-08-08T17:44:25Z,donaldramirez,Root,DescribeInstances,eu-west-1,46.142.97.40,"Glasgow, GB",Desktop,No,Success,63,RDS,0,
2025-08-08T16:13:05Z,donaldramirez,Root,StopInstances,us-east-1,61.12.116.72,"Glasgow, GB",Desktop,No,Success,67,CloudWatch,0,
2025-08-08T08:06:22Z,donaldramirez,Root,PutObject,us-west-2,185.200.105.207,"Glasgow, GB",Desktop,No,Success,64,EC2,0,
2025-08-08T07:32:32Z,donaldramirez,Root,StartInstances,us-east-1,210.254.106.109,"Glasgow, GB",Desktop,No,Success,112,CloudWatch,0,
2025-08-08T09:50:13Z,donaldramirez,Root,ListBuckets,eu-west-1,72.66.200.154,"Glasgow, GB",Desktop,Yes,Success,75,IAM,0,
2025-08-09T14:36:49Z,donaldramirez,Root,StartInstances,eu-west-2,223.99.207.243,"Glasgow, GB",Desktop,No,Success,86,CloudWatch,0,
2025-08-09T17:41:02Z,donaldramirez,Root,ListBuckets,us-east-1,26.89.21.255,"Glasgow, GB",Desktop,No,Success,90,EC2,0,
2025-08-10T12:53:22Z,donaldramirez,Root,ConsoleLogin,us-west-2,51.175.190.210,"Glasgow, GB",Desktop,Yes,Success,103,DynamoDB,0,
2025-08-10T19:13:47Z,donaldramirez,Root,StartInstances,us-east-1,206.67.20.40,"Glasgow, GB",Desktop,Yes,Success,80,EC2,0,
2025-08-11T10:28:05Z,donaldramirez,Root,PutObject,eu-west-2,6.187.196.53,"Glasgow, GB",Desktop,No,Success,38,RDS,0,
2025-08-11T19:31:31Z,donaldramirez,Root,GetObject,us-west-2,23.169.63.152,"Glasgow, GB",Desktop,Yes,Success,22,CloudWatch,0,
2025-08-12T07:40:49Z,donaldramirez,Root,ListBuckets,eu-west-2,70.121.120.217,"Glasgow, GB",Desktop,Yes,Success,25,CloudWatch,0,
2025-08-12T10:01:48Z,donaldramirez,Root,StopInstances,eu-west-2,6.189.232.23,"Glasgow, GB",Desktop,Yes,Success,45,IAM,0,
2025-08-12T08:33:20Z,donaldramirez,Root,ConsoleLogin,eu-west-1,38.113.195.12,"Glasgow, GB",Desktop,Yes,Success,67,DynamoDB,0,
2025-08-12T19:16:45Z,donaldramirez,Root,StartInstances,us-west-2,151.105.85.135,"Glasgow, GB",Desktop,No,Success,5,RDS,0,
2025-08-12T18:08:56Z,donaldramirez,Root,StopInstances,eu-west-2,30.29.40.42,"Glasgow, GB",Desktop,No,Success,86,S3,0,
2025-08-12T19:36:15Z,donaldramirez,Root,DescribeInstances,us-west-2,29.176.53.5,"Glasgow, GB",Desktop,No,Success,89,DynamoDB,0,
2025-08-13T12:36:14Z,donaldramirez,Root,ConsoleLogin,eu-west-1,80.215.138.171,"Glasgow, GB",Desktop,Yes,Success,60,CloudWatch,0,
2025-08-13T18:20:53Z,donaldramirez,Root,ListBuckets,us-west-2,215.249.204.3,"Glasgow, GB",Desktop,No,Success,90,EC2,0,
2025-08-14T09:48:55Z,donaldramirez,Root,StartInstances,eu-west-2,165.139.161.37,"Glasgow, GB",Desktop,Yes,Success,70,RDS,0,
2025-08-14T17:05:32Z,donaldramirez,Root,StartInstances,us-west-2,212.21.14.50,"Glasgow, GB",Desktop,Yes,Success,58,EC2,0,
2025-08-14T16:41:20Z,donaldramirez,Root,ListBuckets,eu-west-1,101.177.249.205,"Glasgow, GB",Desktop,Yes,Success,265,IAM,1,Excessive resource access
2025-08-14T14:04:44Z,donaldramirez,Root,PutObject,us-west-2,181.78.105.12,"Glasgow, GB",Desktop,Yes,Success,78,IAM,0,
2025-08-14T11:40:55Z,donaldramirez,Root,StartInstances,eu-west-2,211.40.9.173,"Glasgow, GB",Desktop,Yes,Success,46,S3,0,
2025-08-14T11:37:22Z,donaldramirez,Root,ListBuckets,us-west-2,204.80.164.67,"Glasgow, GB",Desktop,Yes,Success,91,DynamoDB,0,
2025-08-15T07:43:30Z,donaldramirez,Root,PutObject,eu-west-1,151.68.163.34,"Glasgow, GB",Desktop,Yes,Success,61,EC2,0,
2025-08-15T06:16:49Z,donaldramirez,Root,StopInstances,us-east-1,93.217.125.198,"Glasgow, GB",Desktop,No,Success,16,S3,0,
2025-08-15T10:20:22Z,donaldramirez,Root,GetObject,us-east-1,192.201.30.160,"Tokyo, JP",Desktop,Yes,Success,96,RDS,1,Unusual location
2025-08-16T19:00:31Z,donaldramirez,Root,ListBuckets,eu-west-2,21.164.27.252,"Glasgow, GB",Desktop,Yes,Success,87,RDS,0,
2025-08-16T18:35:18Z,donaldramirez,Root,StartInstances,eu-west-1,149.176.58.244,"Glasgow, GB",Desktop,Yes,Success,13,EC2,0,
2025-08-17T06:20:14Z,donaldramirez,Root,GetObject,us-east-1,181.182.147.185,"Glasgow, GB",Desktop,No,Success,15,EC2,0,
2025-08-17T07:59:33Z,donaldramirez,Root,PutObject,us-west-2,219.204.103.189,"Glasgow, GB",Desktop,Yes,Success,11,EC2,0,
2025-08-17T20:26:44Z,donaldramirez,Root,PutObject,eu-west-2,206.209.26.156,"Glasgow, GB",Desktop,No,Success,31,DynamoDB,0,
2025-08-18T11:33:25Z,donaldramirez,Root,StopInstances,us-west-2,33.10.118.130,"Glasgow, GB",Desktop,No,Success,57,EC2,0,
2025-08-18T20:48:38Z,donaldramirez,Root,GetObject,us-west-2,207.175.174.137,"Glasgow, GB",Desktop,Yes,Success,87,DynamoDB,0,
2025-08-18T14:56:41Z,donaldramirez,Root,ConsoleLogin,us-west-2,95.242.155.91,"Glasgow, GB",Desktop,Yes,Success,62,EC2,0,
2025-08-19T12:13:40Z,donaldramirez,Root,DescribeInstances,eu-west-1,145.191.47.194,"Glasgow, GB",Desktop,No,Success,91,RDS,0,
2025-08-19T16:02:11Z,donaldramirez,Root,StopInstances,eu-west-1,202.61.158.16,"Glasgow, GB",Desktop,No,Success,114,EC2,0,
2025-08-19T09:57:47Z,donaldramirez,Root,DescribeInstances,eu-west-1,205.99.112.134,"Glasgow, GB",Desktop,Yes,Success,45,S3,0,
2025-08-19T12:12:31Z,donaldramirez,Root,StopInstances,us-west-2,61.124.72.32,"Glasgow, GB",Desktop,No,Success,90,DynamoDB,0,
2025-08-20T15:33:05Z,donaldramirez,Root,StopInstances,eu-west-1,61.73.24.84,"Glasgow, GB",Desktop,Yes,Success,27,CloudWatch,0,
2025-08-20T20:29:30Z,donaldramirez,Root,StartInstances,us-east-1,106.119.72.202,"Glasgow, GB",Desktop,No,Success,67,EC2,0,
2025-08-20T08:41:49Z,donaldramirez,Root,StopInstances,eu-west-2,154.67.223.7,"Glasgow, GB",Desktop,No,Success,98,IAM,0,
2025-08-20T11:31:11Z,donaldramirez,Root,ListBuckets,us-east-1,192.28.235.99,"Glasgow, GB",Desktop,No,Success,71,RDS,0,
2025-08-21T09:08:41Z,donaldramirez,Root,StopInstances,us-east-1,6.123.253.251,"Glasgow, GB",Desktop,No,Success,71,S3,0,
2025-08-21T06:57:07Z,donaldramirez,Root,StopInstances,us-west-2,212.211.15.119,"Glasgow, GB",Desktop,Yes,Success,77,DynamoDB,0,
2025-08-21T09:16:14Z,donaldramirez,Root,DescribeInstances,us-west-2,27.150.55.60,"Glasgow, GB",Desktop,No,Success,14,S3,0,
2025-08-22T15:42:34Z,donaldramirez,Root,ListBuckets,eu-west-1,38.160.185.146,"Glasgow, GB",Desktop,No,Success,65,RDS,0,
2025-08-22T07:30:37Z,donaldramirez,Root,StartInstances,eu-west-1,148.160.68.232,"Glasgow, GB",Desktop,No,Success,28,IAM,0,
2025-08-23T16:14:59Z,donaldramirez,Root,PutObject,eu-west-2,136.39.232.253,"Glasgow, GB",Desktop,No,Success,9,DynamoDB,0,
2025-08-23T08:39:39Z,donaldramirez,Root,StopInstances,us-west-2,61.249.216.89,"Glasgow, GB",Desktop,Yes,Success,85,IAM,0,
2025-08-23T09:46:37Z,donaldramirez,Root,ListBuckets,us-west-2,95.93.214.122,"Glasgow, GB",Desktop,No,Success,5,CloudWatch,0,
2025-08-23T19:45:32Z,donaldramirez,Root,DescribeInstances,eu-west-2,218.153.111.112,"Glasgow, GB",Tablet,Yes,Success,97,CloudWatch,1,First-time device
2025-08-23T20:47:38Z,donaldramirez,Root,StartInstances,us-east-1,178.240.252.129,"Glasgow, GB",Desktop,No,Success,91,RDS,0,
2025-08-23T20:48:11Z,donaldramirez,Root,GetObject,eu-west-2,8.98.225.94,"Glasgow, GB",Desktop,No,Success,71,RDS,0,
2025-08-24T20:11:43Z,donaldramirez,Root,ListBuckets,eu-west-2,151.84.195.64,"Glasgow, GB",Desktop,Yes,Success,37,IAM,0,
2025-08-24T07:45:58Z,donaldramirez,Root,GetObject,us-east-1,88.195.232.22,"Glasgow, GB",Desktop,No,Success,18,CloudWatch,0,
2025-08-24T15:04:17Z,donaldramirez,Root,ConsoleLogin,us-east-1,201.69.97.78,"Glasgow, GB",Desktop,Yes,Success,59,S3,0,
2025-08-24T06:05:13Z,donaldramirez,Root,ConsoleLogin,eu-west-2,196.24.203.151,"Glasgow, GB",Desktop,No,Success,10,S3,0,
2025-08-24T07:39:02Z,donaldramirez,Root,StopInstances,us-west-2,203.249.114.73,"Glasgow, GB",Desktop,No,Success,86,S3,0,
2025-08-24T19:06:21Z,donaldramirez,Root,ConsoleLogin,eu-west-2,142.31.218.247,"Glasgow, GB",Desktop,Yes,Success,70,DynamoDB,0,
2025-08-25T19:35:30Z,donaldramirez,Root,GetObject,us-east-1,215.76.96.66,"Glasgow, GB",Desktop,Yes,Success,66,RDS,0,
2025-08-25T06:25:38Z,donaldramirez,Root,GetObject,us-west-2,61.55.69.179,"Glasgow, GB",Desktop,No,Success,89,CloudWatch,0,
2025-08-25T17:52:27Z,donaldramirez,Root,GetObject,us-east-1,212.155.180.119,"Glasgow, GB",Desktop,Yes,Success,44,S3,0,
2025-08-25T17:05:12Z,donaldramirez,Root,ConsoleLogin,us-west-2,182.227.112.3,"Glasgow, GB",Desktop,Yes,Success,113,IAM,0,
2025-08-26T13:30:09Z,donaldramirez,Root,ConsoleLogin,eu-west-1,122.221.83.95,"Sydney, AU",Desktop,No,Success,101,S3,1,Unusual location
2025-08-26T13:07:17Z,donaldramirez,Root,StartInstances,us-west-2,169.38.93.91,"Glasgow, GB",Desktop,No,Success,104,CloudWatch,0,
2025-08-26T16:06:45Z,donaldramirez,Root,StopInstances,eu-west-2,209.73.21.165,"Glasgow, GB",Desktop,No,Success,106,IAM,0,
2025-08-26T09:25:24Z,donaldramirez,Root,GetObject,us-west-2,178.224.122.27,"Glasgow, GB",Desktop,Yes,Success,42,EC2,0,
2025-08-27T20:06:33Z,donaldramirez,Root,StopInstances,us-east-1,83.166.3.130,"Glasgow, GB",Desktop,No,Success,109,S3,0,
2025-08-27T16:52:20Z,donaldramirez,Root,ConsoleLogin,eu-west-2,154.169.53.19,"Glasgow, GB",Desktop,No,Success,49,S3,0,
2025-08-27T14:34:28Z,donaldramirez,Root,ListBuckets,eu-west-1,194.202.70.52,"Glasgow, GB",Desktop,No,Success,8,DynamoDB,0,
2025-08-27T14:11:34Z,donaldramirez,Root,StopInstances,us-west-2,6.35.161.145,"Glasgow, GB",Desktop,No,Success,68,CloudWatch,0,
2025-08-27T17:27:09Z,donaldramirez,Root,PutObject,eu-west-2,28.59.8.29,"Glasgow, GB",Desktop,No,Success,112,IAM,0,
2025-08-28T18:52:49Z,donaldramirez,Root,StartInstances,eu-west-2,109.92.238.72,"Glasgow, GB",Desktop,No,Success,87,S3,0,
2025-08-28T14:35:08Z,donaldramirez,Root,StartInstances,us-west-2,146.208.28.52,"Sydney, AU",Desktop,Yes,Success,92,IAM,1,Unusual location
2025-08-29T08:41:30Z,donaldramirez,Root,StopInstances,eu-west-2,204.143.243.122,"Glasgow, GB",Desktop,Yes,Success,61,DynamoDB,0,
2025-08-29T20:57:32Z,donaldramirez,Root,PutObject,us-west-2,52.120.21.15,"Glasgow, GB",Desktop,No,Success,91,EC2,0,
2025-08-29T08:49:25Z,donaldramirez,Root,GetObject,us-west-2,28.109.5.65,"Glasgow, GB",Desktop,Yes,Success,99,DynamoDB,0,
2025-08-29T04:12:09Z,donaldramirez,Root,PutObject,eu-west-1,96.56.62.136,"Glasgow, GB",Desktop,No,Success,20,IAM,1,Odd hours login
2025-08-29T09:43:26Z,donaldramirez,Root,GetObject,us-west-2,131.148.144.216,"Glasgow, GB",Desktop,Yes,Success,57,CloudWatch,0,
2025-08-29T15:02:08Z,donaldramirez,Root,StartInstances,eu-west-1,19.113.80.192,"Glasgow, GB",Desktop,No,Success,103,S3,0,
2025-08-30T18:36:05Z,donaldramirez,Root,StartInstances,us-east-1,151.176.30.58,"Glasgow, GB",Desktop,Yes,Success,12,RDS,0,
2025-08-30T12:23:17Z,donaldramirez,Root,PutObject,eu-west-1,207.104.62.237,"Glasgow, GB",Desktop,No,Success,87,CloudWatch,0,
2025-08-30T08:37:28Z,donaldramirez,Root,ConsoleLogin,us-west-2,175.16.217.42,"Glasgow, GB",Desktop,No,Success,72,IAM,0,
2025-08-30T17:21:06Z,donaldramirez,Root,PutObject,eu-west-2,167.149.0.190,"Johannesburg, ZA",Desktop,No,Success,16,S3,1,Unusual location
2025-08-01T14:53:12Z,glenn58,AssumedRole,PutObject,us-east-1,150.80.132.117,"London, GB",Tablet,Yes,Success,65,EC2,0,
2025-08-01T14:03:41Z,glenn58,AssumedRole,DescribeInstances,us-east-1,61.246.68.108,"London, GB",Tablet,No,Success,117,CloudWatch,0,
2025-08-01T17:10:46Z,glenn58,AssumedRole,ConsoleLogin,us-east-1,129.25.131.180,"Dubai, AE",Tablet,No,Success,31,RDS,1,Unusual location
2025-08-02T12:53:45Z,glenn58,AssumedRole,ConsoleLogin,eu-west-1,194.81.209.217,"London, GB",Tablet,Yes,Success,13,CloudWatch,0,
2025-08-02T06:17:35Z,glenn58,AssumedRole,GetObject,eu-west-2,170.139.142.77,"London, GB",Tablet,Yes,Success,26,CloudWatch,0,
2025-08-02T07:27:36Z,glenn58,AssumedRole,ListBuckets,us-east-1,220.47.54.182,"London, GB",Tablet,No,Success,207,EC2,1,Excessive resource access
2025-08-02T10:50:33Z,glenn58,AssumedRole,StopInstances,us-east-1,158.71.170.213,"London, GB",Tablet,No,Success,96,CloudWatch,0,
2025-08-02T16:30:17Z,glenn58,AssumedRole,PutObject,eu-west-2,123.189.57.208,"London, GB",Tablet,No,Success,95,RDS,0,
2025-08-02T16:15:35Z,glenn58,AssumedRole,ListBuckets,eu-west-2,157.240.103.71,"London, GB",Tablet,No,Success,115,S3,0,
2025-08-03T09:59:45Z,glenn58,AssumedRole,StopInstances,eu-west-1,92.136.75.39,"London, GB",Tablet,No,Success,47,DynamoDB,0,
2025-08-03T12:30:11Z,glenn58,AssumedRole,ListBuckets,eu-west-2,41.199.108.225,"London, GB",Tablet,Yes,Success,71,DynamoDB,0,
