user_id,timestamp,location,device_id,resource_accessed,login_result,session_duration_min,is_anomaly
user_096,2025-06-12 12:24:00,Brighton,DEV-087,File Server,success,89,0
user_002,2025-06-12 12:25:00,Sheffield,DEV-074,Email,success,41,0
user_052,2025-06-12 12:28:00,Liverpool,DEV-009,DevOps Dashboard,success,27,0
user_085,2025-06-12 12:39:00,Reading,DEV-001,Finance System,success,43,0
user_038,2025-06-12 12:39:00,Liverpool,DEV-004,DevOps Dashboard,success,120,0
user_065,2025-06-12 12:42:00,Sheffield,DEV-117,Finance System,success,85,0
user_021,2025-06-12 12:45:00,Cardiff,DEV-122,Email,success,109,0
user_092,2025-06-12 12:47:00,Coventry,DEV-118,HR Portal,success,119,0
user_055,2025-06-12 12:47:00,Manchester,DEV-073,CRM,success,34,0
user_061,2025-06-12 12:48:00,Reading,DEV-126,Email,success,10,0
user_081,2025-06-12 12:53:00,Dundee,DEV-117,Finance System,success,94,0
user_005,2025-06-12 12:54:00,Nottingham,DEV-068,Finance System,success,22,0
user_074,2025-06-12 12:57:00,Leicester,DEV-019,CRM,success,25,0
user_057,2025-06-12 12:57:00,Coventry,DEV-076,Finance System,success,22,0
user_062,2025-06-12 13:00:00,London,DEV-075,Finance System,success,44,0
user_087,2025-06-12 13:00:00,Liverpool,DEV-014,HR Portal,success,71,0
user_068,2025-06-12 13:03:00,Glasgow,DEV-089,CRM,success,28,0
user_093,2025-06-12 13:06:00,Cardiff,DEV-102,CRM,success,43,0
user_040,2025-06-12 13:06:00,Sheffield,DEV-105,CRM,success,17,0
user_005,2025-06-12 13:10:00,Nottingham,DEV-068,DevOps Dashboard,success,65,0
user_011,2025-06-12 13:11:00,Edinburgh,DEV-129,Email,success,93,0
user_004,2025-06-12 13:13:00,Reading,DEV-104,Email,success,25,0
user_020,2025-06-12 13:14:00,Manchester,DEV-066,File Server,success,72,0
user_031,2025-06-12 13:15:00,Newcastle,DEV-139,File Server,success,44,0
user_072,2025-06-12 13:18:00,Cardiff,DEV-139,Finance System,success,59,0
user_046,2025-06-12 13:20:00,Cardiff,DEV-112,HR Portal,success,44,0
user_045,2025-06-12 13:25:00,Aberdeen,DEV-044,File Server,success,74,0
user_098,2025-06-12 13:29:00,Aberdeen,DEV-012,Email,success,30,0
user_051,2025-06-12 13:29:00,Liverpool,DEV-075,Finance System,success,10,0
user_046,2025-06-12 13:30:00,Cardiff,DEV-112,HR Portal,success,19,0
user_050,2025-06-12 13:31:00,Sheffield,DEV-107,CRM,success,114,0
user_044,2025-06-12 13:32:00,Glasgow,DEV-084,File Server,success,14,0
user_058,2025-06-12 13:32:00,Coventry,DEV-134,CRM,success,29,0
user_030,2025-06-12 13:33:00,Berlin,DEV-130,HR Portal,success,21,1
user_059,2025-06-12 13:35:00,Birmingham,DEV-016,Finance System,success,51,0
user_042,2025-06-12 13:37:00,Birmingham,DEV-126,Finance System,success,71,0
user_077,2025-06-12 13:37:00,Glasgow,DEV-026,Finance System,success,47,0
user_047,2025-06-12 13:40:00,Dundee,DEV-063,DevOps Dashboard,success,10,0
user_073,2025-06-12 13:43:00,Leicester,DEV-122,CRM,success,25,0
user_055,2025-06-12 13:45:00,Manchester,DEV-073,File Server,success,95,0
user_030,2025-06-12 13:56:00,Glasgow,DEV-130,File Server,success,101,0
user_033,2025-06-12 13:56:00,Edinburgh,DEV-072,File Server,success,31,0
user_092,2025-06-12 13:57:00,Coventry,DEV-118,CRM,success,56,0
user_072,2025-06-12 13:58:00,Cardiff,DEV-139,DevOps Dashboard,success,12,0
user_043,2025-06-12 14:00:00,Manchester,DEV-139,File Server,success,76,0
user_095,2025-06-12 14:01:00,Leicester,DEV-009,DevOps Dashboard,success,85,0
user_051,2025-06-12 14:08:00,Liverpool,DEV-075,DevOps Dashboard,success,113,0
user_077,2025-06-12 14:16:00,Glasgow,DEV-026,File Server,success,111,0
user_078,2025-06-12 14:18:00,Coventry,DEV-013,Email,success,73,0
user_021,2025-06-12 14:20:00,Cardiff,DEV-122,DevOps Dashboard,success,45,0
user_034,2025-06-12 14:20:00,Newcastle,DEV-050,File Server,success,66,0
user_078,2025-06-12 14:21:00,Coventry,DEV-013,DevOps Dashboard,success,110,0
user_078,2025-06-12 14:21:00,Coventry,DEV-013,HR Portal,success,85,0
user_022,2025-06-12 14:24:00,Brighton,DEV-023,HR Portal,success,98,0
user_074,2025-06-12 14:24:00,Leicester,DEV-019,HR Portal,success,96,0
user_054,2025-06-12 14:27:00,Manchester,DEV-104,File Server,success,71,0
user_082,2025-06-12 14:27:00,Leeds,DEV-076,CRM,success,12,0
user_056,2025-06-12 14:30:00,Nottingham,DEV-149,File Server,success,107,0
user_010,2025-06-12 14:33:00,Glasgow,DEV-054,Email,success,49,0
user_055,2025-06-12 14:34:00,Manchester,DEV-073,Finance System,success,98,0
user_095,2025-06-12 14:36:00,Leicester,DEV-117,Email,success,114,1
user_032,2025-06-12 14:39:00,Sheffield,DEV-073,DevOps Dashboard,success,91,0
user_013,2025-06-12 14:39:00,New York,DEV-019,DevOps Dashboard,success,27,1
user_073,2025-06-12 14:41:00,Leicester,DEV-122,DevOps Dashboard,success,13,0
user_034,2025-06-12 14:46:00,Newcastle,DEV-050,File Server,success,120,0
user_048,2025-06-12 14:55:00,Cardiff,DEV-144,File Server,success,96,0
user_073,2025-06-12 14:59:00,Leicester,DEV-122,File Server,success,26,0
user_058,2025-06-12 15:04:00,Coventry,DEV-134,Finance System,success,65,0
user_033,2025-06-12 15:09:00,Edinburgh,DEV-072,Finance System,success,107,0
user_017,2025-06-12 15:09:00,Birmingham,DEV-016,File Server,success,58,0
user_014,2025-06-12 15:16:00,Bristol,DEV-054,HR Portal,success,99,0
user_014,2025-06-12 15:16:00,Bristol,DEV-054,Finance System,success,81,0
user_022,2025-06-12 15:21:00,Brighton,DEV-023,CRM,success,26,0
user_073,2025-06-12 15:24:00,Leicester,DEV-122,CRM,success,103,0
user_085,2025-06-12 15:26:00,Reading,DEV-001,Email,success,54,0
user_027,2025-06-12 15:28:00,Sheffield,DEV-141,Email,success,66,0
user_006,2025-06-12 15:31:00,Southampton,DEV-034,HR Portal,success,32,0
user_027,2025-06-12 15:31:00,Sheffield,DEV-141,Email,success,55,0
user_080,2025-06-12 15:32:00,London,DEV-052,DevOps Dashboard,success,14,0
user_011,2025-06-12 15:41:00,Edinburgh,DEV-129,File Server,success,109,0
user_002,2025-06-12 15:42:00,Sheffield,DEV-074,Email,success,45,0
user_061,2025-06-12 15:46:00,Reading,DEV-126,Finance System,success,60,0
user_008,2025-06-12 15:48:00,Reading,DEV-097,DevOps Dashboard,success,96,0
user_024,2025-06-12 15:51:00,Nottingham,DEV-011,File Server,success,32,0
user_038,2025-06-12 15:51:00,Liverpool,DEV-004,Email,success,57,0
user_083,2025-06-12 15:55:00,Liverpool,DEV-005,HR Portal,success,96,0
user_089,2025-06-12 15:56:00,Birmingham,DEV-105,File Server,success,80,0
user_051,2025-06-12 16:08:00,Liverpool,DEV-075,DevOps Dashboard,success,86,0
user_030,2025-06-12 16:15:00,Glasgow,DEV-130,CRM,success,84,0
user_098,2025-06-12 16:16:00,Aberdeen,DEV-012,DevOps Dashboard,success,104,0
user_039,2025-06-12 16:17:00,Nottingham,DEV-013,DevOps Dashboard,success,17,0
user_037,2025-06-12 16:18:00,Manchester,DEV-004,Finance System,success,40,0
user_040,2025-06-12 16:18:00,Sheffield,DEV-105,HR Portal,success,120,0
user_066,2025-06-12 16:20:00,Bristol,DEV-101,DevOps Dashboard,success,30,0
user_019,2025-06-12 16:20:00,Leicester,DEV-005,Finance System,success,26,0
user_035,2025-06-12 16:21:00,Liverpool,DEV-003,File Server,success,99,0
user_092,2025-06-12 16:23:00,Coventry,DEV-118,HR Portal,success,32,0
user_086,2025-06-12 16:23:00,London,DEV-076,HR Portal,success,79,0
user_074,2025-06-12 16:24:00,Leicester,DEV-019,File Server,success,119,0
user_091,2025-06-12 16:28:00,Swansea,DEV-126,DevOps Dashboard,success,6,0
user_088,2025-06-12 16:30:00,Aberdeen,DEV-073,Email,success,28,0
user_010,2025-06-12 16:35:00,Glasgow,DEV-054,HR Portal,success,85,0
user_032,2025-06-12 16:37:00,Sheffield,DEV-073,Email,success,71,0
user_058,2025-06-12 16:39:00,Coventry,DEV-134,DevOps Dashboard,success,30,0
user_079,2025-06-12 16:41:00,Coventry,DEV-053,HR Portal,success,29,0
user_075,2025-06-12 16:44:00,Bristol,DEV-068,HR Portal,success,85,0
user_047,2025-06-12 16:48:00,Dundee,DEV-063,Finance System,success,18,0
user_066,2025-06-12 16:53:00,Bristol,DEV-101,Email,success,39,0
user_014,2025-06-12 16:54:00,Bristol,DEV-054,DevOps Dashboard,success,72,0
user_031,2025-06-12 16:54:00,Newcastle,DEV-139,DevOps Dashboard,success,65,0
user_089,2025-06-12 16:55:00,Birmingham,DEV-105,Finance System,success,116,0
user_088,2025-06-12 16:55:00,Aberdeen,DEV-073,Finance System,success,102,0
user_018,2025-06-12 16:56:00,Southampton,DEV-097,Email,success,108,0
user_023,2025-06-12 17:00:00,Aberdeen,DEV-080,DevOps Dashboard,success,95,0
user_039,2025-06-12 17:00:00,Nottingham,DEV-013,Confidential Archives,success,96,1
user_099,2025-06-12 17:04:00,Brighton,DEV-138,DevOps Dashboard,success,41,0
user_020,2025-06-12 17:04:00,Manchester,DEV-066,DevOps Dashboard,success,51,0
user_040,2025-06-12 17:05:00,Sheffield,DEV-105,HR Portal,success,50,0
user_045,2025-06-12 17:06:00,Aberdeen,DEV-044,CRM,success,86,0
user_016,2025-06-12 17:15:00,Newcastle,DEV-117,Finance System,success,67,0
user_042,2025-06-12 17:16:00,Birmingham,DEV-126,File Server,success,80,0
user_052,2025-06-12 17:18:00,Liverpool,DEV-009,File Server,success,8,0
user_086,2025-06-12 17:19:00,London,DEV-076,File Server,success,48,0
user_099,2025-06-12 17:20:00,Brighton,DEV-138,HR Portal,success,48,0
user_063,2025-06-12 17:26:00,Southampton,DEV-138,Email,success,6,0
user_046,2025-06-12 17:30:00,Cardiff,DEV-112,Finance System,success,85,0
user_008,2025-06-12 17:33:00,Reading,DEV-097,Email,success,100,0
user_080,2025-06-12 17:37:00,London,DEV-052,HR Portal,success,43,0
user_071,2025-06-12 17:44:00,Brighton,DEV-066,Email,success,108,0
user_062,2025-06-12 17:46:00,London,DEV-075,File Server,success,55,0
user_078,2025-06-12 17:51:00,Coventry,DEV-013,Email,success,27,0
user_038,2025-06-12 18:05:00,Liverpool,DEV-004,Email,success,16,0
user_006,2025-06-12 18:09:00,Southampton,DEV-034,File Server,success,59,0
user_097,2025-06-12 18:10:00,Bristol,DEV-100,Email,success,89,0
user_046,2025-06-12 18:11:00,Cardiff,DEV-112,Email,success,24,0
user_036,2025-06-12 18:11:00,Newcastle,DEV-112,CRM,success,38,0
user_008,2025-06-12 18:12:00,Reading,DEV-097,Finance System,success,81,0
user_094,2025-06-12 18:16:00,Dundee,DEV-096,Email,success,116,0
user_005,2025-06-12 18:17:00,Nottingham,DEV-068,Email,success,85,0
user_016,2025-06-12 18:17:00,Newcastle,DEV-117,CRM,success,93,0
user_073,2025-06-12 18:18:00,Leicester,DEV-122,Finance System,success,63,0
user_075,2025-06-12 18:20:00,Bristol,DEV-068,CRM,success,53,0
user_093,2025-06-12 18:20:00,Cardiff,DEV-102,Finance System,success,80,0
user_023,2025-06-12 18:21:00,Aberdeen,DEV-080,DevOps Dashboard,success,74,0
user_001,2025-06-12 18:21:00,Newcastle,DEV-023,HR Portal,success,74,0
user_074,2025-06-12 18:29:00,Leicester,DEV-019,DevOps Dashboard,success,111,0
user_083,2025-06-12 18:31:00,Liverpool,DEV-005,File Server,success,71,0
user_056,2025-06-12 18:39:00,Nottingham,DEV-149,Finance System,success,26,0
user_062,2025-06-12 18:40:00,London,DEV-075,HR Portal,success,69,0
user_050,2025-06-12 18:42:00,Sheffield,DEV-107,CRM,success,78,0
user_029,2025-06-12 18:46:00,Aberdeen,DEV-030,CRM,success,58,0
user_031,2025-06-12 18:47:00,Newcastle,DEV-139,Email,success,30,0
user_047,2025-06-12 18:49:00,Dundee,DEV-063,File Server,success,88,0
user_021,2025-06-12 18:49:00,Cardiff,DEV-122,Email,success,107,0
user_054,2025-06-12 18:49:00,Manchester,DEV-104,HR Portal,success,45,0
user_029,2025-06-12 18:51:00,Aberdeen,DEV-030,HR Portal,success,32,0
user_093,2025-06-12 19:02:00,Cardiff,DEV-102,HR Portal,success,26,0
user_092,2025-06-12 19:14:00,Coventry,DEV-118,HR Portal,success,19,0
user_099,2025-06-12 19:18:00,Brighton,DEV-138,Email,success,89,0
user_084,2025-06-12 19:22:00,Nottingham,DEV-077,File Server,success,13,0
user_093,2025-06-12 19:24:00,Cardiff,DEV-102,HR Portal,success,37,0
user_100,2025-06-12 19:25:00,Newcastle,DEV-118,Finance System,success,108,0
user_052,2025-06-12 19:30:00,Liverpool,DEV-009,HR Portal,success,108,0
user_017,2025-06-12 19:31:00,Birmingham,DEV-016,File Server,success,90,0
user_050,2025-06-12 19:31:00,Sheffield,DEV-107,Email,success,101,0
user_013,2025-06-12 19:34:00,Dundee,DEV-019,Email,success,47,0
user_004,2025-06-12 19:36:00,Reading,DEV-104,CRM,success,95,0
user_037,2025-06-12 19:37:00,Manchester,DEV-004,Email,success,69,0
user_083,2025-06-12 19:41:00,Liverpool,DEV-005,Finance System,success,67,0
user_003,2025-06-12 19:42:00,San Francisco,DEV-065,DevOps Dashboard,success,59,1
user_043,2025-06-12 19:48:00,Manchester,DEV-139,DevOps Dashboard,success,88,0
user_093,2025-06-12 19:48:00,Cardiff,DEV-102,HR Portal,success,26,0
user_039,2025-06-12 19:49:00,Nottingham,DEV-013,File Server,success,5,0
user_020,2025-06-12 19:50:00,Manchester,DEV-066,Finance System,success,112,0
user_069,2025-06-12 19:54:00,Coventry,DEV-076,File Server,success,69,0
user_075,2025-06-12 19:55:00,Bristol,DEV-068,HR Portal,success,107,0
user_085,2025-06-12 19:59:00,Reading,DEV-001,DevOps Dashboard,success,40,0
user_077,2025-06-12 19:59:00,Glasgow,DEV-026,Confidential Archives,success,47,1
user_037,2025-06-12 20:01:00,Manchester,DEV-004,CRM,success,64,0
user_064,2025-06-12 20:13:00,Cardiff,DEV-083,File Server,success,60,0
user_009,2025-06-12 20:13:00,Dundee,DEV-085,Finance System,success,13,0
user_048,2025-06-12 20:20:00,Cardiff,DEV-144,Finance System,success,11,0
user_040,2025-06-12 20:26:00,Sheffield,DEV-105,CRM,success,93,0
user_090,2025-06-12 20:30:00,Liverpool,DEV-062,Finance System,success,114,0
user_068,2025-06-12 20:37:00,Glasgow,DEV-089,HR Portal,success,119,0
user_095,2025-06-12 20:37:00,Leicester,DEV-009,CRM,success,58,0
user_086,2025-06-12 20:38:00,London,DEV-076,HR Portal,success,113,0
user_053,2025-06-12 20:39:00,Birmingham,DEV-146,Finance System,success,19,0
user_028,2025-06-12 20:40:00,Leeds,DEV-017,Email,success,77,0
user_003,2025-06-12 20:41:00,Sheffield,DEV-065,CRM,success,70,0
user_059,2025-06-12 20:45:00,Birmingham,DEV-016,HR Portal,success,67,0
user_100,2025-06-12 20:45:00,Newcastle,DEV-118,HR Portal,success,115,0
user_061,2025-06-12 20:47:00,Reading,DEV-126,Finance System,success,47,0
user_087,2025-06-12 20:52:00,Liverpool,DEV-014,File Server,success,86,0
user_043,2025-06-12 20:52:00,Manchester,DEV-139,Finance System,success,117,0
user_034,2025-06-12 20:55:00,Newcastle,DEV-050,CRM,success,32,0
user_019,2025-06-12 20:57:00,Leicester,DEV-005,HR Portal,success,10,0
user_033,2025-06-12 20:59:00,Edinburgh,DEV-072,CRM,success,28,0
user_036,2025-06-12 20:59:00,Newcastle,DEV-112,File Server,success,87,0
user_090,2025-06-12 21:05:00,Liverpool,DEV-062,Confidential Archives,success,55,1
user_016,2025-06-12 21:06:00,Newcastle,DEV-117,Finance System,success,86,0
user_085,2025-06-12 21:06:00,Reading,DEV-001,File Server,success,102,0
user_086,2025-06-12 21:07:00,London,DEV-076,CRM,success,41,0
user_091,2025-06-12 21:07:00,Swansea,DEV-126,DevOps Dashboard,success,111,0
user_081,2025-06-12 21:08:00,Dundee,DEV-117,Email,success,112,0
user_075,2025-06-12 21:08:00,Bristol,DEV-068,File Server,success,32,0
user_032,2025-06-12 21:08:00,Sheffield,DEV-073,File Server,success,82,0
user_048,2025-06-12 21:08:00,Cardiff,DEV-144,Email,success,100,0
user_088,2025-06-12 21:09:00,Aberdeen,DEV-073,Finance System,success,41,0
user_058,2025-06-12 21:18:00,Coventry,DEV-134,Email,success,108,0
user_001,2025-06-12 21:20:00,Newcastle,DEV-023,Email,success,58,0
user_043,2025-06-12 21:23:00,Manchester,DEV-139,HR Portal,success,50,0
user_076,2025-06-12 21:23:00,Liverpool,DEV-125,DevOps Dashboard,success,24,0
user_050,2025-06-12 21:29:00,Sheffield,DEV-107,File Server,success,76,0
user_013,2025-06-12 21:33:00,Dundee,DEV-019,HR Portal,success,88,0
user_072,2025-06-12 21:34:00,Cardiff,DEV-139,HR Portal,success,19,0
user_023,2025-06-12 21:35:00,Aberdeen,DEV-080,Finance System,success,98,0
user_022,2025-06-12 21:36:00,Brighton,DEV-023,HR Portal,success,84,0
user_048,2025-06-12 21:43:00,Cardiff,DEV-144,File Server,success,55,0
user_081,2025-06-12 21:44:00,Dundee,DEV-117,File Server,success,49,0
user_082,2025-06-12 21:50:00,Leeds,DEV-076,Email,success,81,0
user_083,2025-06-12 21:51:00,Liverpool,DEV-005,File Server,success,50,0
user_065,2025-06-12 21:51:00,Sheffield,DEV-117,DevOps Dashboard,success,32,0
user_085,2025-06-12 22:04:00,Reading,DEV-001,CRM,success,97,0
user_039,2025-06-12 22:05:00,Nottingham,DEV-013,DevOps Dashboard,success,15,0
user_062,2025-06-12 22:06:00,London,DEV-075,DevOps Dashboard,success,109,0
user_018,2025-06-12 22:08:00,Southampton,DEV-097,File Server,success,51,0
user_081,2025-06-12 22:09:00,Dundee,DEV-117,DevOps Dashboard,success,76,0
user_031,2025-06-12 22:11:00,Newcastle,DEV-139,Email,success,24,0
user_076,2025-06-12 22:13:00,Liverpool,DEV-125,Finance System,success,73,0
user_090,2025-06-12 22:13:00,Liverpool,DEV-062,CRM,success,59,0
user_094,2025-06-12 22:14:00,Dundee,DEV-013,Email,success,6,1
user_059,2025-06-12 22:22:00,Birmingham,DEV-016,CRM,success,29,0
user_064,2025-06-12 22:27:00,Cardiff,DEV-083,HR Portal,success,68,0
user_075,2025-06-12 22:28:00,Bristol,DEV-068,Email,success,41,0
user_034,2025-06-12 22:31:00,Newcastle,DEV-050,HR Portal,success,89,0
user_089,2025-06-12 22:31:00,Birmingham,DEV-105,DevOps Dashboard,success,93,0
user_096,2025-06-12 22:33:00,Brighton,DEV-087,HR Portal,success,45,0
user_062,2025-06-12 22:40:00,London,DEV-075,DevOps Dashboard,success,83,0
user_039,2025-06-12 22:42:00,Nottingham,DEV-013,DevOps Dashboard,success,33,0
user_069,2025-06-12 22:44:00,Coventry,DEV-012,Finance System,success,99,1
user_025,2025-06-12 22:44:00,Sheffield,DEV-095,HR Portal,success,19,0
user_014,2025-06-12 22:52:00,Bristol,DEV-054,Email,success,13,0
user_058,2025-06-12 22:53:00,Coventry,DEV-134,Finance System,success,53,0
user_034,2025-06-12 22:54:00,Newcastle,DEV-050,Finance System,success,104,0
user_018,2025-06-12 22:58:00,Southampton,DEV-097,File Server,success,94,0
user_064,2025-06-13 00:00:00,Cardiff,DEV-083,Finance System,success,115,1
user_044,2025-06-13 01:00:00,Glasgow,DEV-084,DevOps Dashboard,success,94,1
user_055,2025-06-13 01:00:00,Manchester,DEV-073,Email,success,53,1
user_058,2025-06-13 02:00:00,Coventry,DEV-134,Email,success,89,1
user_067,2025-06-13 02:00:00,Bristol,DEV-066,DevOps Dashboard,success,39,1
user_075,2025-06-13 03:00:00,Bristol,DEV-068,CRM,success,14,1
user_086,2025-06-13 06:03:00,London,DEV-076,File Server,success,41,0
user_082,2025-06-13 06:03:00,Leeds,DEV-076,Finance System,success,7,0
user_027,2025-06-13 06:13:00,Sheffield,DEV-141,File Server,success,70,0
user_085,2025-06-13 06:13:00,Reading,DEV-001,HR Portal,success,21,0
user_014,2025-06-13 06:14:00,Bristol,DEV-054,Email,success,44,0
user_037,2025-06-13 06:20:00,Manchester,DEV-004,File Server,success,87,0
user_099,2025-06-13 06:26:00,Brighton,DEV-138,Finance System,success,105,0
user_052,2025-06-13 06:27:00,Liverpool,DEV-009,Finance System,success,84,0
user_055,2025-06-13 06:34:00,Manchester,DEV-073,Email,success,97,0
user_063,2025-06-13 06:34:00,Southampton,DEV-138,HR Portal,success,38,0
user_019,2025-06-13 06:35:00,Leicester,DEV-005,CRM,success,67,0
user_031,2025-06-13 06:39:00,Newcastle,DEV-139,CRM,success,36,0
user_098,2025-06-13 06:39:00,Aberdeen,DEV-012,File Server,success,66,0
user_077,2025-06-13 06:41:00,Glasgow,DEV-026,File Server,success,92,0
user_081,2025-06-13 06:42:00,Dundee,DEV-117,Email,success,94,0
user_080,2025-06-13 06:42:00,London,DEV-052,DevOps Dashboard,success,46,0
user_032,2025-06-13 06:42:00,Sheffield,DEV-073,Email,success,31,0
user_070,2025-06-13 06:44:00,Birmingham,DEV-001,Email,success,5,0
user_073,2025-06-13 06:46:00,Leicester,DEV-122,File Server,success,117,0
user_061,2025-06-13 06:48:00,Reading,DEV-126,Email,success,42,0
user_048,2025-06-13 06:56:00,Cardiff,DEV-144,Email,success,54,0
user_005,2025-06-13 07:03:00,Nottingham,DEV-068,Email,success,91,0
user_048,2025-06-13 07:04:00,Cardiff,DEV-144,HR Portal,success,97,0
user_079,2025-06-13 07:09:00,Coventry,DEV-053,DevOps Dashboard,success,47,0
user_057,2025-06-13 07:13:00,Coventry,DEV-076,Finance System,success,21,0
user_040,2025-06-13 07:14:00,Sheffield,DEV-105,Confidential Archives,success,102,1
user_046,2025-06-13 07:21:00,Cardiff,DEV-112,File Server,success,115,0
user_035,2025-06-13 07:24:00,Liverpool,DEV-003,DevOps Dashboard,success,103,0
user_013,2025-06-13 07:25:00,Dundee,DEV-019,HR Portal,success,81,0
user_013,2025-06-13 07:27:00,Dundee,DEV-019,CRM,success,60,0
user_049,2025-06-13 07:27:00,Glasgow,DEV-112,HR Portal,success,91,0
user_091,2025-06-13 07:29:00,Swansea,DEV-126,DevOps Dashboard,success,115,0
user_032,2025-06-13 07:33:00,Sheffield,DEV-073,CRM,success,26,0
user_068,2025-06-13 07:35:00,Glasgow,DEV-089,CRM,success,67,0
user_071,2025-06-13 07:46:00,Brighton,DEV-066,DevOps Dashboard,success,54,0
user_023,2025-06-13 07:47:00,Aberdeen,DEV-080,CRM,success,68,0
user_008,2025-06-13 07:47:00,Reading,DEV-097,DevOps Dashboard,success,42,0
user_005,2025-06-13 07:48:00,Nottingham,DEV-068,HR Portal,success,52,0
user_058,2025-06-13 07:48:00,Coventry,DEV-134,File Server,success,119,0
user_029,2025-06-13 07:55:00,Aberdeen,DEV-030,HR Portal,success,41,0
user_064,2025-06-13 07:56:00,Cardiff,DEV-083,Finance System,success,30,0
user_012,2025-06-13 08:00:00,Coventry,DEV-023,Email,success,83,1
user_033,2025-06-13 08:00:00,Edinburgh,DEV-072,Confidential Archives,success,25,1
user_053,2025-06-13 08:02:00,Birmingham,DEV-146,HR Portal,success,90,0
user_021,2025-06-13 08:02:00,Cardiff,DEV-122,Finance System,success,90,0
user_001,2025-06-13 08:07:00,Newcastle,DEV-023,CRM,success,53,0
user_061,2025-06-13 08:11:00,Reading,DEV-126,HR Portal,success,73,0
user_028,2025-06-13 08:12:00,Leeds,DEV-017,CRM,success,109,0
user_078,2025-06-13 08:17:00,Coventry,DEV-013,File Server,success,94,0
user_033,2025-06-13 08:19:00,Edinburgh,DEV-072,File Server,success,79,0
user_081,2025-06-13 08:20:00,Dundee,DEV-117,Email,success,73,0
user_084,2025-06-13 08:20:00,Nottingham,DEV-077,Finance System,success,80,0
user_034,2025-06-13 08:20:00,Newcastle,DEV-050,HR Portal,success,83,0
user_021,2025-06-13 08:23:00,Cardiff,DEV-122,File Server,success,11,0
user_065,2025-06-13 08:23:00,Sheffield,DEV-117,Email,success,38,0
user_094,2025-06-13 08:25:00,Dundee,DEV-096,CRM,success,109,0
user_007,2025-06-13 08:28:00,Cardiff,DEV-086,HR Portal,success,19,0
user_083,2025-06-13 08:30:00,Liverpool,DEV-005,Finance System,success,92,0
user_037,2025-06-13 08:44:00,Manchester,DEV-004,HR Portal,success,119,0
user_030,2025-06-13 08:44:00,Glasgow,DEV-130,Email,success,30,0
user_061,2025-06-13 08:44:00,Reading,DEV-126,CRM,success,88,0
user_018,2025-06-13 08:49:00,Southampton,DEV-097,Finance System,success,25,0
user_009,2025-06-13 08:50:00,Dundee,DEV-085,Confidential Archives,success,103,1
user_069,2025-06-13 08:54:00,Coventry,DEV-076,Finance System,success,55,0
user_100,2025-06-13 08:55:00,Newcastle,DEV-118,File Server,success,25,0
user_039,2025-06-13 08:57:00,Nottingham,DEV-013,HR Portal,success,68,0
user_038,2025-06-13 09:02:00,Liverpool,DEV-004,CRM,success,71,0
user_091,2025-06-13 09:02:00,Swansea,DEV-126,Email,success,43,0
user_076,2025-06-13 09:04:00,Liverpool,DEV-125,CRM,success,31,0
user_021,2025-06-13 09:04:00,Cardiff,DEV-122,Email,success,17,0
user_015,2025-06-13 09:06:00,Southampton,DEV-120,File Server,success,40,0
user_054,2025-06-13 09:07:00,Manchester,DEV-104,File Server,success,33,0
user_033,2025-06-13 09:08:00,Edinburgh,DEV-072,DevOps Dashboard,success,82,0
user_004,2025-06-13 09:10:00,Reading,DEV-104,File Server,success,31,0
user_099,2025-06-13 09:11:00,Brighton,DEV-138,CRM,success,120,0
user_012,2025-06-13 09:16:00,Coventry,DEV-066,Finance System,success,39,0
user_091,2025-06-13 09:16:00,Swansea,DEV-126,File Server,success,111,0
user_053,2025-06-13 09:16:00,Birmingham,DEV-146,HR Portal,success,9,0
user_020,2025-06-13 09:20:00,Manchester,DEV-066,File Server,success,55,0
user_096,2025-06-13 09:31:00,Brighton,DEV-087,CRM,success,38,0
user_005,2025-06-13 09:35:00,Nottingham,DEV-068,CRM,success,87,0
user_026,2025-06-13 09:36:00,Cardiff,DEV-066,Email,success,59,0
user_031,2025-06-13 09:39:00,Newcastle,DEV-139,Finance System,success,72,0
user_009,2025-06-13 09:42:00,Dundee,DEV-085,File Server,success,87,0
user_088,2025-06-13 09:46:00,Aberdeen,DEV-073,HR Portal,success,59,0
user_047,2025-06-13 09:51:00,Dundee,DEV-063,CRM,success,6,0
user_006,2025-06-13 09:52:00,Southampton,DEV-034,CRM,success,21,0
user_083,2025-06-13 09:57:00,Liverpool,DEV-005,CRM,success,71,0
user_029,2025-06-13 09:58:00,Aberdeen,DEV-030,File Server,success,47,0
user_084,2025-06-13 10:01:00,Nottingham,DEV-058,Finance System,success,81,1
user_004,2025-06-13 10:02:00,Reading,DEV-104,DevOps Dashboard,success,102,0
user_036,2025-06-13 10:03:00,Newcastle,DEV-112,HR Portal,success,89,0
user_065,2025-06-13 10:06:00,Sheffield,DEV-117,File Server,success,100,0
user_083,2025-06-13 10:11:00,Liverpool,DEV-005,HR Portal,success,83,0
user_019,2025-06-13 10:11:00,Leicester,DEV-005,CRM,success,112,0
user_097,2025-06-13 10:12:00,Bristol,DEV-100,HR Portal,success,11,0
user_093,2025-06-13 10:18:00,Cardiff,DEV-102,CRM,success,5,0
user_053,2025-06-13 10:21:00,Birmingham,DEV-146,HR Portal,success,13,0
user_080,2025-06-13 10:23:00,London,DEV-052,Email,success,28,0
user_096,2025-06-13 10:23:00,Brighton,DEV-087,Finance System,success,85,0
